route_schedule_uuid,trip_uuid,segment_actual_time,segment_osrm_time,segment_osrm_distance,actual_time,osrm_time,osrm_distance,cutoff_factor,start_scan_to_end_scan,od_start_time,od_end_time,source_center,destination_center,trip_duration_minutes
thanos::sroute:681eb64a-f4d4-4691-9791-efaece519bad,trip-153844518956644046,312.0,153.0,201.8547,701.0,349.0,459.0004,38.6,1576.0,2018-10-02 01:53:09.566661,2018-10-02 14:56:26.285316,IND507002AAA,IND507002AAA,783.27864425
thanos::sroute:681eb64a-f4d4-4691-9791-efaece519bad,trip-153852465344978704,450.0,152.0,215.2486,1260.0,359.0,492.2262,38.4,3188.0,2018-10-02 23:57:33.450064,2018-10-03 14:53:35.508255,IND507002AAA,IND507002AAA,896.0343031833332
thanos::sroute:681eb64a-f4d4-4691-9791-efaece519bad,trip-153860922975807074,270.0,136.0,172.9107,668.0,343.0,451.69190000000003,40.333333333333336,3177.0,2018-10-04 00:23:30.704068,2018-10-04 14:36:34.970634,IND507159AAA,IND507002AAA,853.0711094333333
thanos::sroute:6823219a-7193-4745-999e-d77f327c6dba,trip-153692300567549463,14.0,11.0,10.0127,28.0,22.0,20.0254,9.0,68.0,2018-09-14 11:03:25.675763,2018-09-14 11:38:18.649500,IND411021AAA,IND411033AAA,34.882895616666666
thanos::sroute:6823219a-7193-4745-999e-d77f327c6dba,trip-153752425853840426,102.0,12.0,10.9601,118.0,23.0,20.870800000000003,9.0,326.0,2018-09-21 10:04:18.538770,2018-09-21 12:47:32.103415,IND411021AAA,IND411033AAA,163.22607741666667
thanos::sroute:6823219a-7193-4745-999e-d77f327c6dba,trip-153787176752521342,14.0,12.0,9.8797,28.0,24.0,19.7594,9.0,308.0,2018-09-25 10:36:07.529299,2018-09-25 13:10:11.995797,IND411021AAA,IND411033AAA,154.07444163333332
thanos::sroute:6823219a-7193-4745-999e-d77f327c6dba,trip-153795743732926573,16.0,12.0,10.5226,32.0,24.0,21.0452,9.0,110.0,2018-09-26 10:23:57.329523,2018-09-26 11:19:14.094561,IND411021AAA,IND411033AAA,55.2794173
thanos::sroute:6823219a-7193-4745-999e-d77f327c6dba,trip-153803758183582299,11.0,12.0,9.7795,11.0,12.0,9.7795,9.0,59.0,2018-09-27 08:39:41.836083,2018-09-27 09:39:29.491297,IND411021AAA,IND411033AAA,59.79425356666666
thanos::sroute:6876417a-8bcc-4ac4-811b-5d86814e3c1d,trip-153673484160597271,30.0,23.0,20.9934,50.0,30.0,32.2589,10.5,124.0,2018-09-12 06:47:21.606248,2018-09-12 07:49:50.026486,IND302014AAB,IND302004AAA,62.473670633333334
thanos::sroute:6876417a-8bcc-4ac4-811b-5d86814e3c1d,trip-153690778731034073,48.0,22.0,22.3363,88.0,29.0,34.5095,10.5,162.0,2018-09-14 06:49:47.310580,2018-09-14 08:11:35.518564,IND302014AAB,IND302004AAA,81.80346639999999
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153677960987854558,259.0,128.0,162.6346,478.0,235.0,291.9886,35.0,1221.0,2018-09-12 19:13:29.878807,2018-09-13 04:20:07.730851,IND521225AAB,IND521225AAB,546.6308673999999
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153687252394831084,500.0,128.0,158.8511,601.0,190.0,247.1034,28.0,1040.0,2018-09-13 21:02:03.948577,2018-09-14 08:12:48.062027,IND521225AAB,IND521225AAB,670.7352241666666
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153695474861457743,243.0,71.0,84.26660000000001,308.0,111.0,143.5359,28.75,614.0,2018-09-14 19:52:28.614802,2018-09-15 01:00:26.372063,IND521225AAB,IND521001AAA,307.9626210166667
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153703882195800175,477.0,184.0,242.45600000000002,722.0,267.0,357.4326,33.333333333333336,4106.0,2018-09-15 19:13:41.958263,2018-09-17 02:31:06.323171,IND521225AAB,IND521165AAA,1877.4060818
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153721685792980270,184.0,71.0,84.5307,249.0,112.0,144.8306,28.75,604.0,2018-09-17 20:40:57.930061,2018-09-18 01:44:25.034393,IND521225AAB,IND521001AAA,303.45173886666663
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153730788314784410,128.0,71.0,85.4177,191.0,112.0,145.7266,28.75,376.0,2018-09-18 21:58:03.148250,2018-09-19 01:06:37.887955,IND521225AAB,IND521001AAA,188.57899508333333
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153739023211019728,277.0,129.0,167.4212,719.0,281.0,379.3105,46.857142857142854,1694.0,2018-09-19 20:50:32.110490,2018-09-20 04:43:33.534835,IND521225AAB,IND521225AAB,473.02373908333334
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153747268215895601,142.0,72.0,85.0076,211.0,112.0,144.9084,28.75,808.0,2018-09-20 19:44:42.159350,2018-09-21 02:30:13.867787,IND521225AAB,IND521001AAA,405.52847395000003
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153756341490455047,116.0,71.0,84.4019,178.0,113.0,145.8796,28.75,548.0,2018-09-21 20:56:54.904927,2018-09-22 01:31:32.213160,IND521225AAB,IND521001AAA,274.6218038833333
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153765331179885567,233.0,123.0,159.5584,437.0,225.0,298.9964,35.142857142857146,1504.0,2018-09-22 21:55:11.799121,2018-09-23 07:35:40.379214,IND521225AAB,IND521225AAB,580.4763348833333
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153773894975280118,134.0,72.0,85.2659,195.0,113.0,145.3884,29.0,412.0,2018-09-23 21:42:29.753087,2018-09-24 01:09:10.110866,IND521225AAB,IND521001AAA,206.67262965
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153782634202613228,229.0,72.0,85.08,293.0,114.0,147.1302,28.75,492.0,2018-09-24 21:59:02.026395,2018-09-25 02:05:44.239046,IND521225AAB,IND521001AAA,246.70354418333332
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153790451401490395,123.0,71.0,84.126,187.0,113.0,145.864,28.75,668.0,2018-09-25 19:41:54.015163,2018-09-26 01:17:15.138056,IND521225AAB,IND521001AAA,335.3520482166667
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153799802808114405,128.0,71.0,85.9598,191.0,112.0,145.8705,28.75,458.0,2018-09-26 21:40:28.081400,2018-09-27 01:30:44.779844,IND521225AAB,IND521001AAA,230.2783074
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153807481355429948,109.0,66.0,79.3792,178.0,113.0,147.1441,27.5,708.0,2018-09-27 19:00:13.554646,2018-09-28 00:55:14.900686,IND521225AAB,IND521001AAA,355.02243400000003
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153816035038621205,111.0,70.0,84.1112,168.0,111.0,144.9957,28.25,858.0,2018-09-28 18:45:50.386483,2018-09-29 01:55:52.569106,IND521225AAB,IND521001AAA,430.03637705
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153825754474862961,124.0,68.0,81.5429,194.0,112.0,132.7323,28.0,346.0,2018-09-29 21:45:44.748878,2018-09-30 00:39:50.351438,IND521225AAB,IND521001AAA,174.09337599999998
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153834240263429205,116.0,69.0,84.0138,176.0,113.0,146.2613,28.5,504.0,2018-09-30 21:20:02.634546,2018-10-01 01:33:34.597638,IND521225AAB,IND521001AAA,253.5327182
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153841945643791651,269.0,51.0,70.47229999999999,299.0,69.0,94.395,27.666666666666668,507.0,2018-10-02 01:23:42.113196,2018-10-02 08:42:50.090502,IND521001AAA,IND521225AAB,439.1329551
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153850824884573883,253.0,120.0,153.7053,409.0,204.0,252.7348,27.5,1466.0,2018-10-02 19:24:08.845981,2018-10-03 07:39:01.232384,IND521225AAB,IND521225AAB,734.8731067166666
thanos::sroute:687c9760-3ce7-4973-a4aa-e4240b69adf1,trip-153860540436399679,232.0,120.0,157.0387,441.0,222.0,298.974,34.857142857142854,741.0,2018-10-03 22:23:24.364257,2018-10-04 03:29:38.213591,IND521225AAB,IND521225AAB,306.2308222333333
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153703306585052066,82.0,69.0,70.9813,266.0,170.0,167.0262,25.8,1270.0,2018-09-15 17:37:41.357728,2018-09-15 21:52:13.100782,IND560099AAB,IND560300AAA,254.52905090000002
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153720672529862853,91.0,75.0,75.3108,295.0,176.0,171.4657,26.2,1345.0,2018-09-17 17:52:02.962974,2018-09-17 22:22:01.141238,IND560099AAB,IND560300AAA,269.96963773333334
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153729299479375110,80.0,71.0,72.5126,259.0,173.0,170.657,26.2,1270.0,2018-09-18 17:49:54.794037,2018-09-18 22:04:17.199080,IND560099AAB,IND560300AAA,254.37341738333333
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153746637023863012,162.0,56.0,54.918,502.0,170.0,165.5429,26.2,1150.0,2018-09-20 17:59:30.238879,2018-09-20 21:50:15.367009,IND560099AAB,IND560300AAA,230.75213549999998
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153763751376963197,84.0,51.0,52.8222,271.0,166.0,163.6329,26.2,1265.0,2018-09-22 17:31:53.769897,2018-09-22 21:45:10.567929,IND560099AAB,IND560300AAA,253.27996720000002
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153789779811138738,84.0,60.0,55.2523,271.0,172.0,167.0879,26.2,700.0,2018-09-25 17:49:58.111618,2018-09-25 20:10:26.130805,IND560099AAB,IND560300AAA,140.46698645
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153807418793515409,83.0,53.0,52.704499999999996,261.0,167.0,164.654,26.0,705.0,2018-09-27 18:49:47.935438,2018-09-27 21:11:30.725094,IND560099AAB,IND560300AAA,141.71316093333334
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153815677946453965,85.0,52.0,52.7043,271.0,167.0,164.8694,26.0,780.0,2018-09-28 17:46:19.464808,2018-09-28 20:23:04.033189,IND560099AAB,IND560300AAA,156.74280635
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153824452615347560,119.0,58.0,55.4641,389.0,181.0,176.9653,26.0,935.0,2018-09-29 18:08:46.153712,2018-09-29 21:16:41.635942,IND560099AAB,IND560300AAA,187.92470383333333
thanos::sroute:68a74a61-807d-4113-aa1d-9a7f4c56d525,trip-153858977325978290,85.0,58.0,56.7077,265.0,166.0,164.6992,26.0,1280.0,2018-10-03 18:02:53.260022,2018-10-03 22:18:54.794412,IND560099AAB,IND560300AAA,256.0255731666667
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153676903199554731,74.0,28.0,26.5071,164.0,65.0,62.225,16.0,396.0,2018-09-12 16:17:11.995871,2018-09-12 18:29:57.108099,IND560099AAB,IND560043AAC,132.75187046666667
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153702564632270992,51.0,34.0,31.2897,121.0,67.0,63.6756,16.0,444.0,2018-09-15 15:34:06.322945,2018-09-15 18:02:12.193956,IND560099AAB,IND560043AAC,148.09785018333332
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153737134457166321,49.0,29.0,27.8193,122.0,68.0,64.2901,16.0,435.0,2018-09-19 15:35:44.571922,2018-09-19 18:00:58.558634,IND560099AAB,IND560043AAC,145.23311186666666
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153754278816624671,49.0,33.0,28.4507,122.0,68.0,63.3237,15.666666666666666,528.0,2018-09-21 15:13:08.166498,2018-09-21 18:09:19.399381,IND560099AAB,IND560043AAC,176.1872147166667
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153763176901381361,66.0,34.0,29.8522,155.0,75.0,68.7881,16.0,435.0,2018-09-22 15:56:09.014197,2018-09-22 18:21:30.652744,IND560099AAB,IND560043AAC,145.36064245
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153771756482160213,44.0,27.0,27.6123,114.0,69.0,66.747,16.0,351.0,2018-09-23 15:46:04.821829,2018-09-23 17:43:17.027237,IND560099AAB,IND560043AAC,117.20342346666666
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153780339304655031,63.0,38.0,31.6227,139.0,71.0,65.3942,16.0,471.0,2018-09-24 15:36:33.046818,2018-09-24 18:14:30.041611,IND560099AAB,IND560043AAC,157.94991321666666
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153788853791957912,38.0,30.0,27.8438,94.0,68.0,63.5115,16.0,489.0,2018-09-25 15:15:37.919884,2018-09-25 17:58:47.752509,IND560099AAB,IND560043AAC,163.16387708333332
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153806295747495270,37.0,25.0,25.8445,95.0,62.0,61.476600000000005,15.666666666666666,414.0,2018-09-27 15:42:37.475245,2018-09-27 18:01:22.426817,IND560099AAB,IND560043AAC,138.74919286666668
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153814694622400123,56.0,31.0,32.0704,132.0,69.0,68.33539999999999,16.0,558.0,2018-09-28 15:02:26.224253,2018-09-28 18:09:25.622015,IND560099AAB,IND560043AAC,186.9899627
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153823590409786105,47.0,25.0,25.5304,114.0,59.0,60.1799,15.666666666666666,441.0,2018-09-29 15:45:04.098094,2018-09-29 18:12:39.693552,IND560099AAB,IND560043AAC,147.59325763333334
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153832050870763348,41.0,26.0,26.0884,102.0,64.0,62.769999999999996,15.666666666666666,495.0,2018-09-30 15:15:08.708030,2018-09-30 18:01:00.946538,IND560099AAB,IND560043AAC,165.87064180000002
thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,trip-153857956655437546,49.0,40.0,31.112199999999998,117.0,69.0,64.9368,15.666666666666666,603.0,2018-10-03 15:12:46.554623,2018-10-03 18:34:09.192390,IND560099AAB,IND560043AAC,201.37729611666666
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153677980129051821,1964.0,1292.0,1573.015,53560.0,27707.0,36245.991,551.4716981132076,108577.0,2018-09-12 19:16:41.290865,2018-09-14 10:02:25.322383,IND000000ACT,IND411033AAA,2325.7338586333335
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153686626230371287,1903.0,1185.0,1463.6763,51752.0,27667.0,36199.3546,551.4716981132076,103313.0,2018-09-13 19:17:42.304008,2018-09-15 08:38:40.839034,IND000000ACT,IND411033AAA,2240.9755837666667
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153695198377762155,1921.0,1150.0,1414.9514,50440.0,27603.0,35908.4219,551.4716981132076,105372.0,2018-09-14 19:06:23.777838,2018-09-16 08:51:53.051903,IND000000ACT,IND411033AAA,2265.4879010833333
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153703847716215113,1799.0,1197.0,1461.0558,46836.0,27600.0,35887.7999,551.4716981132076,100604.0,2018-09-15 19:07:50.496799,2018-09-17 07:33:05.099250,IND000000ACT,IND411033AAA,2185.2433741833333
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153712559165631535,1827.0,1189.0,1456.0301,47037.0,27694.0,36206.2795,551.4905660377359,100096.0,2018-09-16 19:19:51.656543,2018-09-18 07:35:50.258908,IND000000ACT,IND411033AAA,2175.9767060833333
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153721068594528586,1792.0,1265.0,1526.0578,46896.0,27803.0,36284.3554,551.4716981132076,98445.0,2018-09-17 18:58:05.945494,2018-09-19 06:56:58.467612,IND000000ACT,IND411033AAA,2158.8753686333334
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153729857243999993,1759.0,1192.0,1450.5965,46988.0,27627.0,36087.893,551.4716981132076,93777.0,2018-09-18 19:22:52.440272,2018-09-20 06:02:01.412263,IND000000ACT,IND411033AAA,2079.1495331833335
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153738369501985631,1699.0,1151.0,1422.2194,45426.0,27636.0,36190.632,551.4905660377359,90332.0,2018-09-19 19:01:35.020137,2018-09-21 05:57:44.880836,IND000000ACT,IND411033AAA,2096.164344983333
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153747505717449757,1774.0,1165.0,1435.4078,46220.0,27689.0,36229.299699999996,551.4716981132076,99451.0,2018-09-20 20:24:17.174834,2018-09-22 06:58:45.028536,IND000000ACT,IND411033AAA,2074.4642283666667
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153755621169432372,1846.0,1153.0,1419.6424,42607.0,27802.0,36096.2002,551.4716981132076,100250.0,2018-09-21 18:56:51.694571,2018-09-23 07:39:55.450595,IND000000ACT,IND411033AAA,2203.0626004
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153764454065586157,1773.0,1152.0,1417.049,48224.0,27621.0,36077.8376,551.4528301886793,95214.0,2018-09-22 19:29:00.656137,2018-09-24 06:16:04.964210,IND000000ACT,IND411033AAA,2087.0718012166667
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153772883314236517,1644.0,1111.0,1373.977,42123.0,25773.0,33544.4351,559.3673469387755,88886.0,2018-09-23 23:30:27.383966,2018-09-25 05:44:48.134004,IND000000ACB,IND411033AAA,1814.3458339666665
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153781660690458646,1728.0,1238.0,1503.201,46078.0,27679.0,36504.2806,551.4528301886793,95554.0,2018-09-24 19:16:46.904838,2018-09-26 06:26:34.507050,IND000000ACT,IND411033AAA,2109.7933702
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153790376609761999,1768.0,1154.0,1422.6197,45799.0,27896.0,36414.3366,551.4150943396227,95924.0,2018-09-25 19:29:26.097870,2018-09-27 06:27:58.891727,IND000000ACT,IND411033AAA,2098.5465642833333
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153798748784900269,1871.0,1286.0,1547.6694,45641.0,27690.0,36214.784,551.4528301886793,94953.0,2018-09-26 18:44:47.849383,2018-09-28 05:23:01.142657,IND000000ACT,IND411033AAA,2078.221554566667
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153807571527776413,1697.0,1149.0,1430.758,46778.0,27484.0,35781.5848,571.9411764705883,93075.0,2018-09-27 23:40:47.519345,2018-09-29 06:06:26.741595,IND000000ACB,IND411033AAA,1825.6537041666668
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153816378718520553,1832.0,1205.0,1492.7889,48467.0,27660.0,36198.3767,551.4716981132076,101122.0,2018-09-28 19:43:07.185453,2018-09-30 07:33:30.823794,IND000000ACT,IND411033AAA,2150.39397235
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153825013155019640,1885.0,1192.0,1470.9788,49163.0,27479.0,35900.4767,551.5283018867924,103960.0,2018-09-29 19:42:11.550452,2018-10-01 09:08:35.067477,IND000000ACT,IND411033AAA,2246.391950416667
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153833420295929830,1836.0,1330.0,1617.3855,48000.0,27953.0,36522.159,551.433962264151,98956.0,2018-09-30 19:03:22.959552,2018-10-02 07:37:39.836185,IND000000ACT,IND411033AAA,2194.2812772166667
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153842073696154259,1758.0,1112.0,1376.9619,48247.0,27472.0,35766.7059,571.9411764705883,99501.0,2018-10-01 23:18:14.907831,2018-10-03 07:49:45.429929,IND000000ACB,IND411033AAA,1951.5087016333334
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153851109595076031,1863.0,1225.0,1490.6606,51039.0,27971.0,36525.5591,551.4716981132076,101531.0,2018-10-02 20:11:35.951018,2018-10-04 09:23:45.347964,IND000000ACT,IND411033AAA,2232.1566157666666
thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,trip-153859179577549691,1814.0,1167.0,1436.839,48148.0,27651.0,36164.7398,551.4528301886793,100627.0,2018-10-03 18:36:35.775736,2018-10-05 07:37:35.339223,IND000000ACT,IND411033AAA,2220.9927247833334
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153671643960185339,303.0,197.0,189.2303,521.0,335.0,346.82,25.2,1244.0,2018-09-12 05:07:42.587468,2018-09-12 15:31:35.732929,IND571111AAB,IND570020AAA,623.8857576833333
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153697373814205427,476.0,239.0,249.0896,827.0,428.0,446.3027,25.142857142857142,1704.0,2018-09-15 01:08:58.142349,2018-09-15 15:39:50.806578,IND570020AAA,IND570020AAA,870.87773715
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153706150616363973,172.0,58.0,67.8181,356.0,126.0,133.8817,37.333333333333336,591.0,2018-09-16 01:31:38.817170,2018-09-16 04:49:38.706619,IND570020AAA,IND571430AAA,197.99815748333333
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153723391023894239,442.0,244.0,246.50830000000002,760.0,431.0,436.12600000000003,25.071428571428573,1586.0,2018-09-18 01:25:10.239274,2018-09-18 14:42:38.978953,IND570020AAA,IND570020AAA,797.47899465
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153732161695000403,477.0,106.0,134.178,581.0,166.0,208.1632,26.285714285714285,839.0,2018-09-19 01:46:56.950226,2018-09-19 15:58:09.436728,IND570020AAA,IND570020AAA,851.2081083666667
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153740877310599520,498.0,238.0,246.7675,905.0,421.0,438.9073,25.214285714285715,1664.0,2018-09-20 01:59:33.106401,2018-09-20 15:54:11.408334,IND570020AAA,IND570020AAA,834.63836555
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153749364468820451,558.0,239.0,245.5926,798.0,402.0,407.8759,25.23076923076923,1273.0,2018-09-21 01:34:04.688507,2018-09-21 14:35:05.904553,IND570020AAA,IND570020AAA,781.0202674333334
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153758211116299392,384.0,237.0,240.98389999999998,625.0,397.0,402.5653,24.923076923076923,1495.0,2018-09-22 02:08:31.163250,2018-09-22 15:31:13.664924,IND570020AAA,IND570020AAA,802.7083612333333
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153775365055073872,496.0,184.0,177.2062,795.0,332.0,320.1033,24.3,1474.0,2018-09-24 01:47:30.550981,2018-09-24 16:16:12.612710,IND570020AAA,IND570020AAA,868.7010288166667
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153801215317324804,459.0,235.0,241.7623,708.0,396.0,403.20640000000003,25.384615384615383,1618.0,2018-09-27 01:35:53.173495,2018-09-27 15:41:22.992180,IND570020AAA,IND570020AAA,845.4969780833333
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153809910643289473,335.0,190.0,181.5095,600.0,337.0,323.7224,25.0,1280.0,2018-09-28 04:15:35.100303,2018-09-28 14:57:45.875099,IND571111AAB,IND570020AAA,642.1795799333333
thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,trip-153818467050084470,399.0,228.0,238.9172,640.0,371.0,401.0537,24.923076923076923,1516.0,2018-09-29 01:31:10.501220,2018-09-29 14:41:23.376003,IND570020AAA,IND570020AAA,790.2145797166667
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153685061858157804,933.0,394.0,568.3915,10812.0,4413.0,6197.582,241.33333333333334,30324.0,2018-09-13 14:56:57.944075,2018-09-14 15:01:43.951777,IND421302AAG,IND444005AAB,1444.7667950333334
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153702835186165018,887.0,395.0,567.3778,10151.0,4392.0,6173.1717,241.28571428571428,27153.0,2018-09-15 16:19:03.498044,2018-09-16 13:52:51.139524,IND421302AAG,IND444005AAB,1293.7940246666667
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153712511597974785,919.0,396.0,567.72,11008.0,4458.0,6175.4967,241.33333333333334,24612.0,2018-09-16 19:11:50.321303,2018-09-17 14:44:28.047003,IND421302AAG,IND444005AAB,1172.6287616666666
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153721162611266535,934.0,412.0,596.4557,11139.0,4414.0,6203.7015,241.33333333333334,24192.0,2018-09-17 19:13:46.112947,2018-09-18 14:26:43.672807,IND421302AAG,IND444005AAB,1152.9593309999998
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153729863029649858,880.0,396.0,567.6338,10042.0,4476.0,6179.8993,241.28571428571428,23016.0,2018-09-18 19:23:50.296759,2018-09-19 13:40:06.927728,IND421302AAG,IND444005AAB,1096.2771828166667
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153738470366080670,986.0,394.0,567.293,11118.0,4452.0,6174.5830000000005,241.33333333333334,25095.0,2018-09-19 19:18:23.661147,2018-09-20 15:13:25.281816,IND421302AAG,IND444005AAB,1195.02701115
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153747126390309390,1013.0,393.0,568.7607,11859.0,4410.0,6200.5138,241.33333333333334,25956.0,2018-09-20 19:21:03.903465,2018-09-21 15:57:19.523898,IND421302AAG,IND444005AAB,1236.2603405500001
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153754773134365533,927.0,417.0,595.8056,10837.0,4495.0,6192.93,241.28571428571428,27972.0,2018-09-21 16:35:31.343893,2018-09-22 14:47:49.530413,IND421302AAG,IND444005AAB,1332.3031086666667
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153764416351170350,884.0,393.0,567.4686,9849.0,4392.0,6170.2634,241.28571428571428,27888.0,2018-09-22 19:22:43.511962,2018-09-23 17:31:10.109668,IND421302AAG,IND444005AAB,1328.4432951000001
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-1537729431604671000,965.0,415.0,595.6716,11166.0,4260.0,5981.8808,243.45,24180.0,2018-09-23 19:03:51.605060,2018-09-24 15:12:52.841871,IND421302AAG,IND444005AAB,1209.0206135166666
thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,trip-153780457777009411,863.0,405.0,583.1187,9857.0,4409.0,6191.2904,241.33333333333334,27699.0,2018-09-24 15:56:17.770476,2018-09-25 13:55:52.214399,IND421302AAG,IND444005AAB,1319.5740653833334
